order_id,item_id,quantity,unit_price,line_total
order_1890,I009,5,249.99,1249.95
order_1890,I001,3,8.99,26.97
order_1891,I011,1,199.99,199.99
order_1891,I007,10,12.99,129.9
order_1891,I022,3,45.99,137.97
order_1892,I017,4,12.99,51.96
order_1892,I021,6,18.99,113.94
order_1893,I013,2,149.99,299.98
order_1893,I008,1,89.99,89.99
order_1893,I018,1,24.99,24.99
order_1894,I009,9,249.99,2249.91
order_1895,I010,2,59.99,119.98
order_1895,I003,5,5.99,29.95
order_1896,I003,3,5.99,17.97
order_1896,I016,2,19.99,39.98
order_1897,I019,1,34.99,34.99
order_1897,I006,1,29.99,29.99
order_1897,I011,1,199.99,199.99
order_1897,I009,3,249.99,749.97
order_1898,I008,2,89.99,179.98
order_1898,I024,1,16.99,16.99
order_1899,I004,1,15.99,15.99
order_1900,I009,1,249.99,249.99
order_1900,I021,8,18.99,151.92
order_1900,I002,2,12.5,25.0
order_1901,I002,8,12.5,100.0
order_1902,I003,6,5.99,35.94
order_1902,I012,2,349.99,699.98
order_1903,I014,2,129.99,259.98
order_1904,I021,6,18.99,113.94
order_1904,I013,1,149.99,149.99
order_1904,I005,5,899.99,4499.95
order_1905,I003,1,5.99,5.99
order_1905,I001,1,8.99,8.99
order_1905,I019,2,34.99,69.98
order_1906,I009,2,249.99,499.98
order_1906,I002,6,12.5,75.0
order_1907,I013,1,149.99,149.99
order_1907,I012,2,349.99,699.98
order_1908,I018,2,24.99,49.98
order_1908,I012,1,349.99,349.99
order_1909,I010,1,59.99,59.99
order_1909,I017,1,12.99,12.99
order_1910,I013,1,149.99,149.99
order_1911,I015,1,39.99,39.99
order_1912,I023,6,69.99,419.94
order_1912,I014,1,129.99,129.99
order_1913,I010,1,59.99,59.99
order_1914,I020,3,14.99,44.97
order_1915,I003,3,5.99,17.97
order_1916,I010,1,59.99,59.99
order_1916,I011,5,199.99,999.95
order_1916,I018,3,24.99,74.97
order_1917,I018,3,24.99,74.97
order_1918,I001,8,8.99,71.92
order_1919,I015,1,39.99,39.99
order_1920,I010,1,59.99,59.99
order_1921,I017,3,12.99,38.97
order_1921,I007,1,12.99,12.99
order_1921,I018,2,24.99,49.98
order_1921,I016,2,19.99,39.98
order_1921,I003,4,5.99,23.96
order_1922,I005,2,899.99,1799.98
order_1922,I018,3,24.99,74.97
order_1923,I020,2,14.99,29.98
order_1924,I014,3,129.99,389.97
order_1925,I003,7,5.99,41.93
order_1925,I004,4,15.99,63.96
order_1925,I014,4,129.99,519.96
order_1926,I007,5,12.99,64.95
order_1927,I008,6,89.99,539.94
order_1927,I001,5,8.99,44.95
order_1927,I004,2,15.99,31.98
order_1928,I010,4,59.99,239.96
order_1928,I018,3,24.99,74.97
order_1928,I019,5,34.99,174.95
order_1929,I014,1,129.99,129.99
order_1930,I008,9,89.99,809.91
order_1930,I024,3,16.99,50.97
order_1931,I017,1,12.99,12.99
order_1932,I024,1,16.99,16.99
order_1932,I003,4,5.99,23.96
order_1933,I008,2,89.99,179.98
order_1933,I023,3,69.99,209.97
order_1933,I017,2,12.99,25.98
order_1933,I007,5,12.99,64.95
order_1933,I016,7,19.99,139.93
order_1934,I011,1,199.99,199.99
order_1934,I021,4,18.99,75.96
order_1934,I008,6,89.99,539.94
order_1934,I007,5,12.99,64.95
order_1934,I012,2,349.99,699.98
order_1935,I017,4,12.99,51.96
order_1936,I019,4,34.99,139.96
order_1936,I012,1,349.99,349.99
order_1936,I018,4,24.99,99.96
order_1936,I006,7,29.99,209.93
order_1937,I015,8,39.99,319.92
order_1938,I023,1,69.99,69.99
order_1938,I003,2,5.99,11.98
order_1938,I015,6,39.99,239.94
order_1938,I008,1,89.99,89.99
order_1938,I012,2,349.99,699.98
order_1939,I002,3,12.5,37.5
order_1939,I019,8,34.99,279.92
order_1940,I007,3,12.99,38.97
order_1940,I020,1,14.99,14.99
order_1940,I017,2,12.99,25.98
order_1941,I003,1,5.99,5.99
order_1942,I021,1,18.99,18.99
order_1942,I020,1,14.99,14.99
order_1942,I005,1,899.99,899.99
order_1942,I007,6,12.99,77.94
order_1942,I010,7,59.99,419.93
order_1943,I020,9,14.99,134.91
order_1943,I005,1,899.99,899.99
order_1943,I022,5,45.99,229.95
order_1944,I002,2,12.5,25.0
order_1945,I014,2,129.99,259.98
order_1946,I008,7,89.99,629.93
order_1947,I005,2,899.99,1799.98
order_1948,I011,5,199.99,999.95
order_1948,I009,3,249.99,749.97
order_1948,I021,2,18.99,37.98
order_1949,I011,4,199.99,799.96
order_1949,I012,1,349.99,349.99
order_1949,I003,2,5.99,11.98
order_1949,I016,4,19.99,79.96
order_1950,I005,3,899.99,2699.97
order_1950,I013,6,149.99,899.94
order_1951,I007,3,12.99,38.97
order_1952,I021,1,18.99,18.99
order_1952,I013,4,149.99,599.96
order_1953,I014,5,129.99,649.95
order_1953,I005,2,899.99,1799.98
order_1954,I005,5,899.99,4499.95
order_1954,I015,5,39.99,199.95
order_1954,I010,2,59.99,119.98
order_1954,I002,1,12.5,12.5
order_1955,I012,2,349.99,699.98
order_1956,I001,1,8.99,8.99
order_1956,I009,1,249.99,249.99
order_1957,I014,2,129.99,259.98
order_1957,I008,6,89.99,539.94
order_1958,I016,10,19.99,199.9
order_1958,I005,4,899.99,3599.96
order_1958,I021,5,18.99,94.95
order_1958,I003,2,5.99,11.98
order_1958,I009,3,249.99,749.97
order_1959,I007,2,12.99,25.98
order_1959,I021,1,18.99,18.99
order_1960,I008,5,89.99,449.95
order_1961,I004,1,15.99,15.99
order_1962,I004,6,15.99,95.94
order_1963,I024,3,16.99,50.97
order_1963,I013,4,149.99,599.96
order_1963,I016,2,19.99,39.98
order_1964,I017,1,12.99,12.99
order_1965,I006,1,29.99,29.99
order_1966,I014,2,129.99,259.98
order_1966,I003,1,5.99,5.99
order_1966,I022,1,45.99,45.99
order_1967,I015,2,39.99,79.98
order_1967,I002,7,12.5,87.5
order_1968,I022,1,45.99,45.99
order_1968,I017,2,12.99,25.98
order_1968,I011,2,199.99,399.98
order_1969,I022,7,45.99,321.93
order_1969,I007,6,12.99,77.94
order_1970,I023,7,69.99,489.93
order_1970,I004,3,15.99,47.97
order_1970,I006,1,29.99,29.99
order_1970,I017,5,12.99,64.95
order_1971,I009,7,249.99,1749.93
order_1971,I013,1,149.99,149.99
order_1972,I021,1,18.99,18.99
order_1972,I005,5,899.99,4499.95
order_1973,I003,5,5.99,29.95
order_1973,I010,3,59.99,179.97
order_1974,I022,7,45.99,321.93
order_1974,I016,4,19.99,79.96
order_1975,I005,3,899.99,2699.97
order_1976,I017,3,12.99,38.97
order_1976,I007,5,12.99,64.95
order_1977,I024,5,16.99,84.95
order_1978,I004,1,15.99,15.99
order_1978,I008,6,89.99,539.94
order_1978,I019,3,34.99,104.97
order_1978,I017,1,12.99,12.99
order_1979,I019,1,34.99,34.99
order_1979,I011,2,199.99,399.98
order_1979,I022,3,45.99,137.97
order_1979,I008,9,89.99,809.91
order_1980,I013,2,149.99,299.98
order_1981,I010,1,59.99,59.99
order_1981,I011,2,199.99,399.98
order_1981,I004,5,15.99,79.95
order_1982,I018,3,24.99,74.97
order_1983,I011,1,199.99,199.99
order_1984,I021,1,18.99,18.99
order_1985,I010,7,59.99,419.93
order_1985,I001,2,8.99,17.98
order_1986,I010,2,59.99,119.98
order_1987,I008,1,89.99,89.99
order_1987,I018,2,24.99,49.98
order_1988,I019,2,34.99,69.98
order_1989,I016,1,19.99,19.99
order_1989,I005,7,899.99,6299.93
order_1990,I002,2,12.5,25.0
order_1990,I006,4,29.99,119.96
order_1990,I009,4,249.99,999.96
order_1991,I001,1,8.99,8.99
order_1992,I001,6,8.99,53.94
order_1992,I009,2,249.99,499.98
order_1993,I019,1,34.99,34.99
order_1994,I006,4,29.99,119.96
order_1995,I003,5,5.99,29.95
order_1995,I002,3,12.5,37.5
order_1996,I005,3,899.99,2699.97
order_1996,I022,2,45.99,91.98
order_1996,I017,1,12.99,12.99
order_1996,I016,3,19.99,59.97
order_1997,I010,1,59.99,59.99
order_1997,I009,1,249.99,249.99
order_1998,I001,3,8.99,26.97
order_1998,I014,1,129.99,129.99
order_1998,I003,4,5.99,23.96
order_1998,I024,1,16.99,16.99
order_1999,I003,5,5.99,29.95
order_2000,I004,3,15.99,47.97
order_2000,I009,2,249.99,499.98
order_2000,I011,4,199.99,799.96
order_2000,I018,1,24.99,24.99
order_2000,I013,6,149.99,899.94
